Ch84 13  13  13  13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 16 16  16  16  16 16 16 0 0 0 0 0 0 0
Ch88 13  13  13  13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 16 16  16  16  16 16 16 0 0 0 0 0 0 0
Ch92 13  13  13  13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 16 16  16  16  16 16 16 0 0 0 0 0 0 0
Ch96 13  13  13  13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 13 13  13  13  13 13 13 16 16  16  16  16 16 16 0 0 0 0 0 0 0
Ch100 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch104 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch108 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch112 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch116 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch120 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch124 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch128 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch132 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch136 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch140 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch144 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch149 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch153 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch155 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch157 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch159 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch161 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23 0 0 0 0 0 0 0
Ch165 20  20  20  20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 20 20  20  20  20 20 20 23 23  23  23  23 23 23       
Ch169                                                       
Ch173                                                       
Ch177                                                       
Ch181                                                       
